n,t,j,p
1336,4,7,0.15186789293221786
1336,4,8,0.06419809241401649
1337,1,1,0.5758290385229474
1337,1,2,0.01939849799460775
1337,1,3,0.06235835668191924
1337,1,4,0.016341281118318333
1337,1,5,0.015949576688503775
1337,1,6,0.21387576132835506
1337,1,7,0.02383916514312839
1337,1,8,0.07240832252222006
1338,1,1,0.0048654641171081425
1338,1,2,0.01270186312107877
1338,1,3,0.027729863091127682
1338,1,4,0.004116880439772443
1338,1,5,0.006482393943049918
1338,1,6,0.12067079313413404
1338,1,7,0.08850139222879548
1338,1,8,0.7349313499249335
1339,1,1,0.011339348391218768
1339,1,2,0.08662712559642584
1339,1,3,0.02202001948393369
1339,1,4,0.04517344592463212
1339,1,5,0.6416867148482986
1339,1,6,0.04538748644689583
1339,1,7,0.1362249969782556
1339,1,8,0.011540862330339366
1339,2,2,0.28791508226276485
1339,2,3,0.02028064378956066
1339,2,5,0.5909994629126878
1339,2,10,0.06486410142978291
1339,2,12,0.014277781641298405
1339,2,13,0.012939016024897464
1339,2,14,0.008723911939007891
1340,1,1,0.007449852230352813
1340,1,2,0.04218246947932401
1340,1,3,0.9336029483485003
1340,1,4,0.0025291587863542414
1340,1,5,0.004810522868134373
1340,1,6,0.004255080160861892
1340,1,7,0.0023886162877273897
1340,1,8,0.002781351838745062
1340,2,1,0.007745203853985893
1340,2,2,0.00420950652162623
1340,2,3,0.9706159169413421
1340,2,4,0.0026294280441701407
1340,2,5,0.005001237488464535
1340,2,6,0.004423774088652719
1340,2,7,0.0024833136960789775
1340,2,8,0.0028916193656795264
1340,3,1,0.005219780665122053
1340,3,2,0.00619601686281178
1340,3,3,0.9667135631520988
1340,3,4,0.001772069260414071
1340,3,5,0.0033705197740581385
1340,3,6,0.002981345732163533
1340,3,7,0.01179793481913053
1340,3,8,0.001948769734201237
1340,4,1,0.0075607208615902114
1340,4,2,0.013263390079946332
1340,4,3,0.9474968186968113
1340,4,4,0.002566797703765608
1340,4,5,0.0048821130244804676
1340,4,6,0.004318404224031642
1340,4,7,0.017089011518570382
1340,4,8,0.0028227438908041513
1341,1,1,0.0040766580549032125
1341,1,2,0.017430513066928964
1341,1,3,0.8738338803004838
1341,1,4,0.003247966486231971
1341,1,5,0.0024237950233632856
1341,1,6,0.003579236010940958
1341,1,7,0.003415600171970444
1341,1,8,0.0030962649245324277
1341,1,10,0.0157603991256005
1341,1,12,0.07313568683504447
1341,2,2,0.23662040975992418
1341,2,3,0.6573976524718094
1341,2,5,0.0029531507662888907
1341,2,12,0.05502101706189135
1341,2,16,0.0480077699400861
1341,3,2,0.02728728333986028
1341,3,3,0.8446728763652634
1341,3,5,0.0005515490971940422
1341,3,7,0.00047991558661529115
1341,3,8,0.0007045736571526405
1341,3,9,0.0041071197973952785
1341,3,10,0.005808258819028385
1341,3,11,0.04569337207366987
1341,3,12,0.0706950512638208
1341,4,2,0.02728728333986028
1341,4,3,0.8446728763652634
1341,4,5,0.0005515490971940422
1341,4,7,0.00047991558661529115
1341,4,8,0.0007045736571526405
1341,4,9,0.0041071197973952785
1341,4,10,0.005808258819028385
1341,4,11,0.04569337207366987
1341,4,12,0.0706950512638208
1341,5,2,0.011847811150714933
1341,5,3,0.9619384662875824
1341,5,5,0.00038783987748546164
1341,5,10,0.01071260678231466
1341,5,12,0.007225958376390568
1341,5,14,0.001582415038155677
1341,5,16,0.006304902487356379
1341,6,2,0.07279487510531309
1341,6,3,0.5304661458308692
1341,6,5,0.002382951169905376
1341,6,10,0.06581999517470943
1341,6,12,0.044397461339835846
1341,6,13,0.2356776120610755
1341,6,14,0.009722614886578497
1341,6,16,0.03873834443171303
1341,7,2,0.07572847068603562
1341,7,3,0.5518436554272662
1341,7,5,0.0024789828618479556
1341,7,10,0.06847250672429808
1341,7,12,0.04618665592521588
1341,7,13,0.24517529716895403
1341,7,14,0.010114431206382198
1341,8,1,0.004839934211487342
1341,8,2,0.020694042860656257
1341,8,3,0.6405803204748817
1341,8,4,0.003856086015252429
1341,8,5,0.002877604228075794
1341,8,6,0.07667755767887076
1341,8,7,0.045180860863545086
1341,8,8,0.10742528346794951
1341,8,10,0.018711232064937088
1341,8,12,0.053613487376838014
1341,8,13,0.025543590757505903
1341,9,3,0.5438581702978337
1341,9,5,0.0024431105987808414
1341,9,12,0.04551830928311584
1341,9,13,0.2416274740302953
1341,9,14,0.009968069752015748
1341,9,18,0.15658486603795838
1341,10,1,0.0005941161655720323
1341,10,2,0.028302810048605603
1341,10,3,0.8761083203197972
1341,10,4,0.00047334590459106326
1341,10,5,0.00035323438611221914
1341,10,6,0.009412395822545608
1341,10,7,0.005546083612000995
1341,10,8,0.0004512375136162991
1341,10,10,0.002296858792246407
1341,10,12,0.07332604650949473
1341,10,13,0.0031355509254178426
1341,11,1,0.0005941161655720323
1341,11,2,0.028302810048605603
1341,11,3,0.8761083203197972
1341,11,4,0.00047334590459106326
1341,11,5,0.00035323438611221914
1341,11,6,0.009412395822545608
1341,11,7,0.005546083612000995
1341,11,8,0.0004512375136162991
1341,11,10,0.002296858792246407
1341,11,12,0.07332604650949473
1341,11,13,0.0031355509254178426
1341,12,2,0.07650224740454249
1341,12,3,0.5574822715112443
1341,12,5,0.0025043125589446808
1341,12,10,0.06917214361226229
1341,12,12,0.04665858093224246
1341,12,13,0.24768044398076366
1341,13,2,0.07650224740454249
1341,13,3,0.5574822715112443
1341,13,5,0.0025043125589446808
1341,13,10,0.06917214361226229
1341,13,12,0.04665858093224246
1341,13,13,0.24768044398076366
1341,14,3,0.5977596511748143
1341,14,5,0.00268524593187406
1341,14,12,0.050029603608312316
1341,14,14,0.01095599960296282
1341,14,15,0.05984112337398134
1341,14,18,0.278728376308055
1341,15,1,0.004839934211487342
1341,15,2,0.020694042860656257
1341,15,3,0.6405803204748817
1341,15,4,0.003856086015252429
1341,15,5,0.002877604228075794
1341,15,6,0.07667755767887076
1341,15,7,0.045180860863545086
1341,15,8,0.10742528346794951
1341,15,10,0.018711232064937088
1341,15,12,0.053613487376838014
1341,15,13,0.025543590757505903
1341,16,2,0.011143356257139204
1341,16,3,0.9047429006869163
1341,16,5,0.00036477944073956043
1341,16,10,0.0028764568231492292
1341,16,12,0.07572262296366288
1341,16,14,0.001488326771292196
1341,16,16,0.00366155705710071
1341,17,2,0.08584342926524818
1341,17,3,0.6255527329549252
1341,17,5,0.002810097550141717
1341,17,10,0.0221589359735631
1341,17,12,0.05235575068394642
1341,17,13,0.17160665344912798
1341,17,14,0.011465403327937485
1341,17,16,0.028206996795110056
1341,18,1,0.0006186787222772368
1341,18,2,0.002645276451360432
1341,18,3,0.9123292844085912
1341,18,4,0.0004929154539425776
1341,18,5,0.00036783816251469365
1341,18,6,0.0005431893311027775
1341,18,7,0.0005183557516341053
1341,18,8,0.0004698930353105191
1341,18,10,0.002391817871964563
1341,18,12,0.07635756674026273
1341,18,13,0.0032651840710392513
1341,19,2,0.028171851126496054
1341,19,3,0.8720545107834562
1341,19,5,0.0003515999478929101
1341,19,12,0.07298676217705753
1341,19,13,0.021471457603935217
1341,19,14,0.0014345534775014191
1341,19,16,0.003529264883660719
1341,20,2,0.010864982741101514
1341,20,3,0.8821414100262369
1341,20,5,0.00035566684188211326
1341,20,10,0.0060659052371410255
1341,20,12,0.0738309870586826
1341,20,13,0.021719814130698612
1341,20,14,0.001451146702130161
1341,20,16,0.003570087262127161
1341,21,1,0.005400201331516898
1341,21,2,0.023089569594839918
1341,21,3,0.7147334133926013
1341,21,4,0.004302463612952834
1341,21,5,0.0032107135148967503
1341,21,6,0.085553693703546
1341,21,7,0.050410963110884416
1341,21,8,0.0041015100464652674
1341,21,10,0.02087723012258535
1341,21,12,0.059819744085052876
1341,21,13,0.028500497484658185
1341,22,2,0.10508078463637771
1341,22,3,0.7657379554027761
1341,22,5,0.0034398352675455717
1341,22,10,0.027124712965677148
1341,22,12,0.0640885785806189
1341,22,16,0.03452813314700454
1342,1,3,0.5370324074579564
1342,1,5,0.21189278411422308
1342,1,12,0.017530581118949787
1342,1,13,0.08908639406424089
1342,1,14,0.015906994163329205
1342,1,15,0.03496607472142577
1342,1,18,0.09358476435987481
1342,2,2,0.6221123806834682
1342,2,3,0.17680046717348602
1342,2,5,0.06975881287949667
1342,2,7,0.03547014915752264
1342,2,8,0.0291192515694941
1342,2,9,0.012768562823489303
1342,2,10,0.013127118837330093
1342,2,11,0.04084325687571304
1342,3,2,0.07218104505402874
1342,3,3,0.013520583937080619
1342,3,5,0.008093817406171282
1342,3,7,0.004115450060002796
1342,3,8,0.00222685658768075
1342,3,9,0.001481481862529294
1342,3,10,0.0015230835869010251
1342,3,11,0.004738868822157574
1342,3,20,0.892118812683448
1343,1,1,0.012181681614017262
1343,1,2,0.19446598588631295
1343,1,3,0.008428127001638861
1343,1,5,0.018076432820665612
1343,1,7,0.03488297779370235
1343,1,10,0.034024055293976174
1343,1,12,0.01616251680521244
1343,1,17,0.6817782227844744
1344,1,1,0.008407225586012044
1344,1,2,0.059275308596664904
1344,1,3,0.8788801220142205
1344,1,4,0.004886438138009892
1344,1,5,0.016104467433590758
1344,1,6,0.0072776669608363275
1344,1,7,0.01519918681767464
1344,1,8,0.00996958445299099
1345,1,2,0.9251305920368958
1345,1,3,0.0032024612983437973
1345,1,5,0.04831612638994326
1345,1,10,0.017188682793644584
1345,1,12,0.00258065045179474
1345,1,13,0.0035814870293776353
1345,2,2,0.9054272321270517
1345,2,3,0.020210391067275197
1345,2,5,0.047287093261101906
1345,2,12,0.016286209255888716
1345,2,13,0.0024144923255695642
1345,2,16,0.00837458196311308
1346,1,1,0.005850168828231345
1346,1,2,0.044800231515891256
1346,1,3,0.9262169820013333
1346,1,4,0.0028770314699408978
1346,1,5,0.010119169280026
1346,1,6,0.002572659223220335
1346,1,7,0.004713305287922072
1346,1,8,0.0028504523934349698
1347,1,1,0.01315187729759996
1347,1,2,0.08751307426471286
1347,1,3,0.015446136794234715
1347,1,4,0.08701528978847732
1347,1,5,0.16837369717704767
1347,1,6,0.04735164622109785
1347,1,7,0.5633630327271096
1347,1,8,0.01778524572972015
1348,1,1,0.0041465170655158555
1348,1,2,0.029938238872290496
1348,1,3,0.008228952369090206
1348,1,4,0.03905719488182857
1348,1,5,0.011510455622387651
1348,1,6,0.6883747212611916
1348,1,7,0.11131936151189357
1348,1,8,0.1074245584158021
1348,2,1,0.0074454132701324074
1348,2,2,0.9188236843998622
1348,2,3,0.008375095816874878
1348,2,4,0.012771033743973249
1348,2,5,0.020667972103361767
1348,2,6,0.02323322257976806
1348,2,7,0.006628501550807745
1348,2,8,0.0020550765352195625
1349,1,1,0.013766239050725779
1349,1,2,0.04510990108042209
1349,1,3,0.01282119804175034
1349,1,4,0.05096974287530104
1349,1,5,0.17436044149373786
1349,1,6,0.03800964036433014
1349,1,7,0.6330294692066322
1349,1,8,0.031933367887100564
1350,1,2,0.12110592667603451
1350,1,3,0.030916677120807003
1350,1,5,0.04450559348803324
1350,1,7,0.04703469673314564
1350,1,8,0.01330311288568601
1350,1,9,0.020775056266172078
1350,1,10,0.011080245621232526
1350,1,11,0.01646619628894299
1350,1,17,0.6948124949199459
1351,1,3,0.06650624846432346
1351,1,5,0.5527319588035123
1351,1,12,0.19177124583723448
1351,1,13,0.12621874559261909
1351,1,14,0.06277180130231072
1351,2,3,0.06650624846432346
1351,2,5,0.5527319588035123
1351,2,12,0.19177124583723448
1351,2,13,0.12621874559261909
1351,2,14,0.06277180130231072
1352,1,1,0.007863099285848675
1352,1,2,0.32232161009247345
1352,1,3,0.005820452863829602
1352,1,5,0.0321942752337063
1352,1,7,0.019897751914553653
1352,1,12,0.007534016504062605
1352,1,17,0.6043687941055256
1352,2,1,0.006596631604404879
1352,2,2,0.2704069785491955
1352,2,3,0.004882983403578272
1352,2,5,0.18807360827719205
1352,2,7,0.01669292658842288
1352,2,12,0.0063205524402129235
1352,2,17,0.5070263191369934
1353,1,1,0.0016336514802839743
1353,1,2,0.036721028490207336
1353,1,3,0.007132188218565508
1353,1,5,0.04361445233161801
1353,1,7,0.006108836172659412
1353,1,8,0.8696052383152663
1353,1,12,0.00780481410760059
1353,1,17,0.02737979088379889
1353,2,1,0.0016336514802839743
1353,2,2,0.036721028490207336
1353,2,3,0.007132188218565508
1353,2,5,0.04361445233161801
1353,2,7,0.006108836172659412
1353,2,8,0.8696052383152663
1353,2,12,0.00780481410760059
1353,2,17,0.02737979088379889
1353,3,1,0.007808823111514587
1353,3,2,0.17552582017253263
1353,3,3,0.03409172450119239
1353,3,5,0.20847625547646678
1353,3,7,0.029200121118383857
1353,3,8,0.3767155106502958
1353,3,12,0.03730686350182377
1353,3,17,0.13087488146779022
1353,4,1,0.0027666261318957963
1353,4,2,0.0763982078237797
1353,4,3,0.02398491004524483
1353,4,4,0.017376908469286648
1353,4,5,0.0524154562391818
1353,4,6,0.04463084771423361
1353,4,7,0.04079416149678398
1353,4,8,0.7416328820795935
1353,5,1,0.002874365294184617
1353,5,2,0.0230893142712866
1353,5,3,0.024918940880150835
1353,5,4,0.018053607622839273
1353,5,5,0.054456641812140334
1353,5,6,0.046368881664515325
1353,5,7,0.05972437500463869
1353,5,8,0.7705138734502442
1354,1,2,0.07005151974667664
1354,1,3,0.02233132739400346
1354,1,5,0.036739660192811205
1354,1,7,0.02999506542830258
1354,1,8,0.010647669584980724
1354,1,9,0.03454812248823085
1354,1,10,0.02036330646065655
1354,1,17,0.775323328704338
1355,1,1,0.24276729007594633
1355,1,2,0.07563171063766405
1355,1,3,0.026790114030383175
1355,1,4,0.009137821392745235
1355,1,5,0.033442242797221744
1355,1,6,0.01866356283056508
1355,1,7,0.006935954470579099
1355,1,8,0.0068243403157344255
1355,1,9,0.5798069634491609
1355,2,1,0.23574089520450142
1355,2,2,0.10438197500695907
1355,2,3,0.026014729835215775
1355,2,4,0.008873346136008304
1355,2,5,0.032474326554442476
1355,2,6,0.018123384777275663
1355,2,7,0.004738863103975471
1355,2,8,0.006626823962602706
1355,2,9,0.5630256554190193
1356,1,1,0.004782858615602755
1356,1,2,0.0025887774907211985
1356,1,3,0.9736567664868891
1356,1,4,0.0024599947170279887
1356,1,5,0.004373285906440286
1356,1,6,0.0014706272190339977
1356,1,7,0.009290255560352808
1356,1,8,0.001377434003931824
1356,2,2,0.007656713512153791
1356,2,3,0.9487337264989766
1356,2,5,0.0042613413451981766
1356,2,10,0.004274665414941305
1356,2,12,0.023166061245462794
1356,2,13,0.0032925352716483714
1356,2,14,0.0006377273047801646
1356,2,16,0.007977229406839061
1356,3,1,0.011009305314098283
1356,3,2,0.05490166782658384
1356,3,3,0.7383614918605163
1356,3,5,0.044241095340723284
1356,3,7,0.021384545965098256
1356,3,12,0.01802921838233024
1356,3,17,0.11207267531064986
1356,4,1,0.0015148147800993499
1356,4,2,0.010937588062096389
1356,4,3,0.9360242445255523
1356,4,5,0.006087310979021683
1356,4,7,0.0029423860424837305
1356,4,10,0.0042174008932781976
1356,4,12,0.022855722707292598
1356,4,17,0.015420532010175507
1356,5,2,0.007693708954670914
1356,5,3,0.9533177851799023
1356,5,5,0.0042819311463618065
1356,5,10,0.0029666005735301424
1356,5,12,0.02327799421589381
1356,5,13,0.0022850062115035504
1356,5,14,0.0006408086534303583
1356,5,16,0.005536165064707221
1356,6,2,0.007693708954670914
1356,6,3,0.9533177851799023
1356,6,5,0.0042819311463618065
1356,6,10,0.0029666005735301424
1356,6,12,0.02327799421589381
1356,6,13,0.0022850062115035504
1356,6,14,0.0006408086534303583
1356,6,16,0.005536165064707221
1356,7,1,0.010432976179815229
1356,7,2,0.0753303949866392
1356,7,3,0.6997088042248166
1356,7,5,0.04192510614340301
1356,7,7,0.020265080520959947
1356,7,10,0.029046483859509968
1356,7,12,0.017085401899306404
1356,7,17,0.10620575218554956
1356,8,1,0.001082076881925644
1356,8,2,0.00781304179329712
1356,8,3,0.9681041668962654
1356,8,4,0.0024459657839081676
1356,8,5,0.0043483457978007725
1356,8,6,0.0014622404811450067
1356,8,7,0.013374583634497225
1356,8,8,0.0013695787311605583
1357,1,1,0.0016678989998097974
1357,1,2,0.9546444215826511
1357,1,3,0.0007131453774139177
1357,1,5,0.008525056191434859
1357,1,7,0.004952985017903491
1357,1,10,0.02721139679641937
1357,1,12,0.0022850960343676315
1358,1,1,0.6999986213958578
1358,1,2,0.14979548826033529
1358,1,3,0.04980116664043911
1358,1,4,0.019219402430480873
1358,1,5,0.04849252946369948
1358,1,6,0.01996084635901534
1358,1,7,0.007752496701421379
1358,1,8,0.0049794487487507125
1359,1,1,0.017156653122900028
1359,1,2,0.4995612883101353
1359,1,3,0.025622349189248255
1359,1,5,0.03347416055906537
1359,1,7,0.02695731044464466
1359,1,10,0.1323061567848445
1359,1,12,0.03950661667390298
1359,1,17,0.22541546491525877
1360,1,1,0.024178172938592372
1360,1,2,0.6894323506990356
1360,1,3,0.037727735200317865
1360,1,4,0.056463876240057165
1360,1,5,0.049409872336689524
1360,1,6,0.017492806993101597
1360,1,7,0.10811789448001183
1360,1,8,0.017177291112193807
1361,1,3,0.5778084504231549
1361,1,5,0.27720292356219517
1361,1,12,0.052877845739598625
1361,1,13,0.03063113915766956
1361,1,14,0.0055762531500849095
1361,1,15,0.029850781673292127
1361,1,18,0.0260526062940048
1361,2,2,0.9178543344941623
1361,2,3,0.04600725297413184
1361,2,5,0.022071925428150112
1361,2,12,0.004210330298712682
1361,2,16,0.009856156804843079
1362,1,2,0.10096152444747833
1362,1,3,0.017604975126996228
1362,1,5,0.8555089933167641
1362,1,12,0.0045071348774429155
1362,1,14,0.004823545160816299
1362,1,16,0.016593827070502026
1363,1,2,0.8961635377179629
1363,1,3,0.0076613351782392055
1363,1,5,0.05047942281847055
1363,1,12,0.004871065141633593
1363,1,14,0.01631791379217257
1363,1,16,0.0245067253515212
1363,2,2,0.9030197441125049
1363,2,3,0.007719949139897959
1363,2,5,0.0508656216839166
1363,2,10,0.025101723291493974
1363,2,12,0.004908331808449052
1363,2,13,0.008384629963737488
1363,3,2,0.9495675406808468
1363,3,3,0.00402034927160043
1363,3,5,0.026489496417736784
1363,3,10,0.0052434826238325774
1363,3,12,0.0025561318932642864
1363,3,13,0.0030728659243534
1363,3,16,0.009050133188365563
1363,4,2,0.9268441395672509
1363,4,3,0.00557614767374584
1363,4,5,0.052207610819757846
1363,4,10,0.010334273473840642
1363,4,12,0.005037828465404794
1364,1,1,0.01646196332093466
1364,1,2,0.06494826295962193
1364,1,3,0.015385054141890451
1364,1,4,0.004345853431679916
1364,1,5,0.009321501540480311
1364,1,6,0.009561483318667513
1364,1,7,0.00235174408101491
1364,1,8,0.003712644032567024
1364,1,12,0.8739114931731433
1365,1,1,0.013804473509872947
1365,1,2,0.6616045433366953
1365,1,3,0.016090949498462185
1365,1,4,0.14269633957801253
1365,1,5,0.05146994540900582
1365,1,6,0.04077489974585287
1365,1,7,0.05339284089209811
1365,1,8,0.02016600803000033
1366,1,1,0.010712454777170527
1366,1,2,0.39825454794506243
1366,1,3,0.16948367977185558
1366,1,4,0.0673255753652484
1366,1,5,0.05001330506968996
1366,1,6,0.023311510710190615
1366,1,7,0.034965723852918774
1366,1,8,0.24593320250786357
1367,1,1,0.045686173463812145
1367,1,2,0.2994294784749428
1367,1,3,0.021697754912648783
1367,1,4,0.04523178504984389
1367,1,5,0.48984970114842236
1367,1,6,0.016608519419497418
1367,1,7,0.054000456337504533
1367,1,8,0.02749613119332806
1368,1,2,0.044160447426836086
1368,1,3,0.14035521067802548
1368,1,5,0.01814162073462276
1368,1,10,0.016214844923174716
1368,1,12,0.014699613137547096
1368,1,13,0.020148374330768135
1368,1,14,0.00876455555284295
1368,1,16,0.013330615225444733
1368,1,20,0.7241847179907379
1368,2,1,0.009547794866010552
1368,2,2,0.01654556850512263
1368,2,3,0.1341850277849916
1368,2,4,0.007053320291562232
1368,2,5,0.017344093394042144
1368,2,6,0.059040151313258134
1368,2,7,0.07101486921558285
1368,2,8,0.41393931816159774
1368,2,20,0.2713298564678321
1368,3,1,0.003444411891270023
1368,3,2,0.03886406967863631
1368,3,3,0.5885574160706298
1368,3,4,0.008872417989328314
1368,3,5,0.021817249164479142
1368,3,6,0.011406207506953321
1368,3,7,0.01874788128674853
1368,3,8,0.05852230043636886
1368,3,20,0.24976804597558566
1369,1,1,0.004536687666592134
1369,1,2,0.02194321023313266
1369,1,3,0.007782350191553577
1369,1,4,0.035783384675289846
1369,1,5,0.0844681922359595
1369,1,6,0.01772987156222359
1369,1,7,0.6225468445228113
1369,1,8,0.006795900558706081
